time,id,sentvn,mypparent,pparentrank,children,sentDIS,sentDIO,generatedDAO,forwardedDAO,generatedNPDAO,forwardedNPDAO,ttlsent,receivedDIS,receivedDIO,receivedDAO,ttlrcvd,total_energy,attack
65161.078,11,121 ,5 ,774 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,44831 , 0 
65161.123,2,121 ,1 ,256 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,3 ,0 ,3 ,2 ,5,45640 , 0 
65161.138,6,121 ,2 ,512 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,2 ,0 ,2 ,1 ,3,57528 , 0 
65161.214,18,121 ,19 ,523 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,36700 , 0 
65161.236,4,121 ,19 ,523 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,32738 , 0 
65161.289,7,121 ,16 ,771 ,0 ,0 ,4 ,1 ,0 ,1 ,0 ,6 ,0 ,3 ,0 ,3,48330 , 0 
65161.337,14,121 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,30900 , 0 
65161.35,15,121 ,9 ,1084 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,5 ,0 ,5,39364 , 0 
65161.36,20,121 ,12 ,1073 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,35716 , 0 
65161.36,16,121 ,2 ,512 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,5 ,1 ,6,63427 , 0 
65161.444,10,121 ,14 ,512 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,33670 , 0 
65161.482,12,121 ,5 ,781 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,2 ,0 ,3 ,0 ,3,39299 , 0 
65161.596,9,121 ,5 ,781 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,6 ,0 ,6,58388 , 0 
65161.603,5,121 ,19 ,517 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,1 ,3,59625 , 0 
65161.606,19,121 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,38009 , 0 
65161.696,17,121 ,6 ,774 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,2 ,0 ,3 ,1 ,4,43548 , 0 
65161.771,13,121 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,33703 , 0 
65161.787,3,121 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,23725 , 0 
65280.961,8,156 ,1 ,256 ,0 ,0 ,17 ,11 ,3 ,14 ,3 ,48 ,0 ,37 ,10 ,47,27107 , 0 
65281.078,11,155 ,9 ,1553 ,0 ,0 ,18 ,1 ,0 ,2 ,0 ,21 ,0 ,54 ,0 ,54,41650 , 0 
65281.124,2,157 ,1 ,256 ,0 ,0 ,15 ,4 ,1 ,10 ,4 ,34 ,0 ,47 ,8 ,55,48673 , 0 
65281.138,6,157 ,2 ,512 ,0 ,0 ,18 ,3 ,2 ,5 ,1 ,29 ,0 ,40 ,4 ,44,68010 , 0 
65281.214,18,152 ,19 ,512 ,0 ,0 ,16 ,4 ,1 ,4 ,0 ,25 ,0 ,32 ,4 ,36,33875 , 0 
65281.236,4,156 ,19 ,512 ,0 ,0 ,15 ,7 ,1 ,12 ,1 ,36 ,0 ,26 ,2 ,28,31219 , 0 
65281.29,7,160 ,16 ,65535 ,0 ,0 ,20 ,0 ,2 ,1 ,0 ,23 ,0 ,41 ,10 ,51,48976 , 1 
65281.338,14,156 ,1 ,256 ,0 ,0 ,16 ,7 ,4 ,15 ,4 ,46 ,0 ,41 ,14 ,55,30739 , 0 
65281.35,15,157 ,7 ,1041 ,0 ,0 ,16 ,1 ,0 ,2 ,0 ,19 ,0 ,34 ,0 ,34,37259 , 0 
65281.36,20,155 ,5 ,1882 ,0 ,0 ,17 ,0 ,0 ,2 ,0 ,19 ,0 ,34 ,0 ,34,32569 , 0 
65281.361,16,157 ,2 ,512 ,0 ,0 ,18 ,1 ,0 ,5 ,0 ,24 ,0 ,41 ,3 ,44,69797 , 0 
65281.444,10,155 ,14 ,531 ,0 ,0 ,13 ,5 ,0 ,8 ,0 ,26 ,0 ,20 ,1 ,21,34677 , 0 
65281.482,12,155 ,18 ,824 ,0 ,0 ,18 ,1 ,0 ,4 ,1 ,24 ,0 ,37 ,1 ,38,35640 , 0 
65281.596,9,155 ,7 ,1041 ,0 ,0 ,18 ,0 ,0 ,2 ,1 ,21 ,0 ,45 ,10 ,55,60526 , 0 
65281.603,5,156 ,19 ,512 ,0 ,0 ,17 ,2 ,3 ,10 ,3 ,35 ,0 ,61 ,16 ,77,57300 , 0 
65281.607,19,156 ,1 ,256 ,0 ,0 ,17 ,6 ,8 ,15 ,8 ,54 ,0 ,55 ,32 ,87,37037 , 0 
65281.697,17,157 ,7 ,1041 ,0 ,0 ,16 ,1 ,2 ,3 ,0 ,22 ,0 ,31 ,7 ,38,45296 , 0 
65281.772,13,156 ,1 ,256 ,0 ,0 ,17 ,6 ,0 ,10 ,0 ,33 ,0 ,38 ,3 ,41,33270 , 0 
65281.787,3,156 ,1 ,256 ,0 ,0 ,12 ,6 ,0 ,8 ,0 ,26 ,0 ,24 ,3 ,27,23426 , 0 
65400.961,8,190 ,1 ,256 ,0 ,0 ,14 ,7 ,1 ,8 ,0 ,30 ,0 ,39 ,3 ,42,27589 , 0 
65401.078,11,193 ,5 ,806 ,0 ,0 ,22 ,4 ,0 ,4 ,0 ,30 ,0 ,68 ,3 ,71,45307 , 0 
65401.124,2,190 ,1 ,256 ,0 ,0 ,18 ,8 ,8 ,11 ,4 ,49 ,0 ,58 ,14 ,72,46108 , 0 
65401.139,6,193 ,16 ,1452 ,0 ,0 ,19 ,3 ,1 ,4 ,1 ,28 ,0 ,49 ,3 ,52,57952 , 0 
65401.222,18,189 ,0 ,0 ,0 ,0 ,19 ,5 ,2 ,9 ,1 ,36 ,0 ,50 ,3 ,53,37189 , 0 
65401.29,7,196 ,16 ,65535 ,0 ,0 ,18 ,0 ,0 ,0 ,0 ,18 ,0 ,38 ,0 ,38,48537 , 1 
65401.302,4,190 ,8 ,512 ,0 ,0 ,15 ,6 ,1 ,8 ,1 ,31 ,0 ,31 ,4 ,35,33165 , 0 
65401.338,14,190 ,1 ,256 ,0 ,0 ,16 ,8 ,3 ,8 ,1 ,36 ,0 ,46 ,6 ,52,31215 , 0 
65401.35,15,193 ,7 ,1041 ,0 ,0 ,18 ,0 ,0 ,0 ,0 ,18 ,0 ,41 ,0 ,41,39566 , 0 
65401.36,20,189 ,5 ,806 ,0 ,0 ,21 ,4 ,0 ,7 ,0 ,32 ,0 ,50 ,1 ,51,36215 , 0 
65401.361,16,193 ,2 ,706 ,0 ,0 ,19 ,1 ,2 ,2 ,1 ,25 ,0 ,48 ,6 ,54,63829 , 0 
65401.444,10,189 ,14 ,512 ,0 ,0 ,19 ,4 ,0 ,6 ,0 ,29 ,0 ,29 ,0 ,29,34074 , 0 
65401.482,12,189 ,5 ,806 ,0 ,0 ,19 ,4 ,1 ,6 ,0 ,30 ,0 ,59 ,5 ,64,39758 , 0 
65401.596,9,193 ,5 ,1253 ,0 ,0 ,21 ,2 ,0 ,3 ,0 ,26 ,0 ,60 ,0 ,60,58755 , 0 
65401.603,5,189 ,13 ,512 ,0 ,0 ,22 ,2 ,7 ,7 ,3 ,41 ,0 ,88 ,21 ,109,60226 , 0 
65401.608,19,190 ,1 ,256 ,0 ,0 ,17 ,5 ,9 ,9 ,6 ,46 ,0 ,66 ,27 ,93,38388 , 0 
65401.697,17,193 ,6 ,1964 ,0 ,0 ,17 ,1 ,0 ,3 ,0 ,21 ,0 ,36 ,0 ,36,43885 , 0 
65401.772,13,190 ,1 ,256 ,0 ,0 ,15 ,7 ,3 ,8 ,1 ,34 ,0 ,47 ,8 ,55,34010 , 0 
65401.787,3,190 ,1 ,256 ,0 ,0 ,15 ,9 ,0 ,7 ,0 ,31 ,0 ,31 ,1 ,32,23973 , 0 
65520.961,8,232 ,1 ,256 ,0 ,0 ,16 ,11 ,7 ,8 ,5 ,47 ,0 ,46 ,14 ,60,27451 , 0 
65521.078,11,233 ,5 ,768 ,0 ,0 ,19 ,1 ,0 ,1 ,0 ,21 ,0 ,64 ,3 ,67,41934 , 0 
65521.124,2,235 ,1 ,256 ,0 ,0 ,19 ,5 ,8 ,7 ,2 ,41 ,0 ,79 ,20 ,99,49083 , 0 
65521.138,6,235 ,2 ,529 ,0 ,0 ,19 ,2 ,2 ,6 ,1 ,30 ,0 ,61 ,7 ,68,68395 , 0 
65521.214,18,230 ,4 ,768 ,0 ,0 ,17 ,5 ,2 ,11 ,1 ,36 ,0 ,47 ,4 ,51,34423 , 0 
65521.236,4,232 ,8 ,512 ,0 ,0 ,17 ,9 ,2 ,9 ,2 ,39 ,0 ,37 ,6 ,43,31715 , 0 
65521.29,7,240 ,16 ,65535 ,0 ,0 ,22 ,0 ,0 ,0 ,0 ,22 ,0 ,44 ,0 ,44,49204 , 1 
65521.338,14,233 ,1 ,256 ,0 ,0 ,17 ,6 ,5 ,8 ,2 ,38 ,0 ,57 ,12 ,69,31097 , 0 
65521.351,15,237 ,11 ,1280 ,0 ,0 ,19 ,1 ,0 ,2 ,0 ,22 ,0 ,44 ,0 ,44,37537 , 0 
65521.36,20,233 ,5 ,768 ,0 ,0 ,19 ,2 ,0 ,3 ,0 ,24 ,0 ,36 ,0 ,36,32875 , 0 
65521.361,16,237 ,2 ,529 ,0 ,0 ,19 ,1 ,0 ,3 ,0 ,23 ,0 ,52 ,3 ,55,70108 , 0 
65521.444,10,233 ,14 ,512 ,0 ,0 ,17 ,6 ,0 ,7 ,0 ,30 ,0 ,30 ,1 ,31,35062 , 0 
65521.486,12,233 ,18 ,836 ,0 ,0 ,18 ,3 ,0 ,5 ,0 ,26 ,0 ,49 ,0 ,49,36046 , 0 
65521.597,9,237 ,11 ,1280 ,0 ,0 ,20 ,1 ,1 ,4 ,1 ,27 ,0 ,60 ,2 ,62,60881 , 0 
65521.603,5,237 ,19 ,512 ,0 ,0 ,21 ,2 ,3 ,11 ,0 ,37 ,0 ,83 ,11 ,94,57881 , 0 
65521.607,19,232 ,1 ,256 ,0 ,0 ,18 ,10 ,9 ,11 ,8 ,56 ,0 ,77 ,34 ,111,37420 , 0 
65521.697,17,237 ,16 ,1258 ,0 ,0 ,20 ,1 ,0 ,3 ,0 ,24 ,0 ,44 ,0 ,44,45558 , 0 
65521.771,13,235 ,0 ,0 ,0 ,0 ,20 ,6 ,0 ,8 ,0 ,34 ,0 ,55 ,3 ,58,33681 , 0 
65521.787,3,233 ,0 ,0 ,0 ,0 ,14 ,8 ,0 ,12 ,0 ,34 ,0 ,34 ,1 ,35,23740 , 0 
65640.96,8,242 ,1 ,256 ,0 ,0 ,9 ,4 ,4 ,5 ,2 ,24 ,0 ,22 ,6 ,28,27772 , 0 
65641.078,11,242 ,20 ,1345 ,0 ,0 ,11 ,5 ,0 ,2 ,0 ,18 ,0 ,30 ,0 ,30,45551 , 0 
65641.124,2,242 ,1 ,256 ,0 ,0 ,10 ,4 ,17 ,4 ,2 ,37 ,0 ,40 ,21 ,61,46376 , 0 
65641.138,6,242 ,2 ,512 ,0 ,0 ,12 ,3 ,7 ,0 ,0 ,22 ,0 ,27 ,7 ,34,58211 , 0 
65641.214,18,242 ,19 ,516 ,0 ,0 ,12 ,4 ,0 ,6 ,0 ,22 ,0 ,17 ,1 ,18,37470 , 0 
65641.236,4,242 ,8 ,512 ,0 ,0 ,8 ,3 ,2 ,2 ,1 ,16 ,0 ,20 ,3 ,23,33397 , 0 
65641.29,7,242 ,16 ,1067 ,0 ,0 ,14 ,7 ,1 ,3 ,0 ,25 ,0 ,28 ,4 ,32,48959 , 0 
65641.338,14,242 ,1 ,256 ,0 ,0 ,9 ,4 ,2 ,4 ,0 ,19 ,0 ,21 ,3 ,24,31403 , 0 
65641.35,15,242 ,9 ,1459 ,0 ,0 ,12 ,3 ,0 ,2 ,0 ,17 ,0 ,17 ,2 ,19,39865 , 0 
65641.36,20,242 ,5 ,881 ,0 ,0 ,9 ,2 ,3 ,1 ,0 ,15 ,0 ,14 ,3 ,17,36465 , 0 
65641.361,16,242 ,6 ,811 ,0 ,0 ,15 ,4 ,11 ,5 ,0 ,35 ,0 ,21 ,12 ,33,64326 , 0 
65641.444,10,242 ,14 ,512 ,0 ,0 ,9 ,3 ,0 ,1 ,0 ,13 ,0 ,13 ,0 ,13,34261 , 0 
65641.482,12,242 ,5 ,881 ,0 ,0 ,9 ,2 ,0 ,1 ,0 ,12 ,0 ,22 ,0 ,22,39932 , 0 
65641.596,9,242 ,5 ,881 ,0 ,0 ,9 ,2 ,3 ,1 ,1 ,16 ,0 ,33 ,7 ,40,59107 , 0 
65641.603,5,242 ,19 ,516 ,0 ,0 ,9 ,3 ,12 ,1 ,1 ,26 ,0 ,35 ,18 ,53,60669 , 0 
65641.607,19,242 ,1 ,256 ,0 ,0 ,9 ,4 ,18 ,6 ,1 ,38 ,0 ,33 ,22 ,55,38658 , 0 
65641.697,17,242 ,16 ,1067 ,0 ,0 ,10 ,6 ,0 ,0 ,0 ,16 ,0 ,24 ,0 ,24,44171 , 0 
65641.771,13,242 ,1 ,256 ,0 ,0 ,9 ,5 ,0 ,3 ,0 ,17 ,0 ,27 ,0 ,27,34210 , 0 
65641.787,3,242 ,1 ,256 ,0 ,0 ,7 ,6 ,0 ,3 ,0 ,16 ,0 ,17 ,0 ,17,24119 , 0 
65760.96,8,242 ,1 ,256 ,0 ,0 ,2 ,1 ,0 ,2 ,1 ,6 ,0 ,9 ,2 ,11,27578 , 0 
65761.078,11,242 ,12 ,1024 ,0 ,0 ,5 ,6 ,0 ,1 ,0 ,12 ,0 ,10 ,0 ,10,42092 , 0 
65761.124,2,242 ,1 ,256 ,0 ,0 ,2 ,0 ,5 ,0 ,2 ,9 ,0 ,6 ,7 ,13,49203 , 0 
65761.138,6,242 ,2 ,512 ,0 ,0 ,1 ,1 ,4 ,0 ,2 ,8 ,0 ,9 ,8 ,17,68571 , 0 
65761.214,18,242 ,19 ,512 ,0 ,0 ,2 ,2 ,7 ,0 ,0 ,11 ,0 ,14 ,7 ,21,34610 , 0 
65761.236,4,242 ,19 ,512 ,0 ,0 ,6 ,3 ,0 ,2 ,0 ,11 ,0 ,4 ,0 ,4,31849 , 0 
65761.29,7,242 ,17 ,1042 ,0 ,0 ,5 ,3 ,0 ,1 ,0 ,9 ,0 ,10 ,0 ,10,49313 , 0 
65761.337,14,242 ,1 ,256 ,0 ,0 ,2 ,1 ,2 ,0 ,0 ,5 ,0 ,4 ,2 ,6,31177 , 0 
65761.35,15,242 ,9 ,1397 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,10 ,0 ,10,37614 , 0 
65761.36,20,242 ,5 ,812 ,0 ,0 ,3 ,1 ,1 ,1 ,1 ,7 ,0 ,10 ,2 ,12,32986 , 0 
65761.361,16,242 ,6 ,786 ,0 ,0 ,3 ,0 ,0 ,2 ,2 ,7 ,0 ,11 ,2 ,13,70207 , 0 
65761.444,10,242 ,14 ,512 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,3 ,0 ,3,35141 , 0 
65761.482,12,242 ,18 ,768 ,0 ,0 ,6 ,2 ,5 ,1 ,0 ,14 ,0 ,8 ,5 ,13,36208 , 0 
65761.596,9,242 ,5 ,812 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,13 ,1 ,14,60977 , 0 
65761.603,5,242 ,19 ,512 ,0 ,0 ,2 ,2 ,4 ,2 ,2 ,12 ,0 ,15 ,7 ,22,58052 , 0 
65761.607,19,242 ,1 ,256 ,0 ,0 ,3 ,0 ,18 ,0 ,2 ,23 ,0 ,11 ,22 ,33,37560 , 0 
65761.706,17,242 ,6 ,786 ,0 ,0 ,6 ,1 ,3 ,1 ,0 ,11 ,0 ,7 ,3 ,10,45683 , 0 
65761.771,13,242 ,1 ,256 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,33753 , 0 
65761.787,3,242 ,1 ,256 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,2,23814 , 0 
65880.96,8,242 ,1 ,256 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,2,27837 , 0 
65881.078,11,242 ,12 ,1024 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,5 ,0 ,6 ,0 ,6,45651 , 0 
65881.124,2,242 ,1 ,256 ,0 ,0 ,2 ,1 ,4 ,0 ,0 ,7 ,0 ,7 ,4 ,11,46471 , 0 
65881.138,6,242 ,2 ,512 ,0 ,0 ,2 ,1 ,3 ,0 ,0 ,6 ,0 ,6 ,3 ,9,58299 , 0 
65881.214,18,242 ,19 ,512 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,4 ,0 ,3 ,2 ,5,37568 , 0 
65881.236,4,242 ,19 ,512 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,33465 , 0 
65881.289,7,242 ,17 ,1042 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,49026 , 0 
65881.337,14,242 ,1 ,256 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,8 ,0 ,8,31506 , 0 
65881.35,15,242 ,9 ,1304 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,39955 , 0 
65881.36,20,242 ,5 ,784 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,5 ,0 ,5,36540 , 0 
65881.36,16,242 ,6 ,826 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,7 ,0 ,7,64403 , 0 
65881.444,10,242 ,14 ,512 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,34326 , 0 
65881.482,12,242 ,18 ,768 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,4 ,1 ,5,40028 , 0 
65881.596,9,242 ,5 ,784 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,7 ,1 ,8,59250 , 0 
65881.603,5,242 ,19 ,512 ,0 ,0 ,2 ,1 ,3 ,0 ,0 ,6 ,0 ,10 ,3 ,13,60818 , 0 
65881.607,19,242 ,1 ,256 ,0 ,0 ,1 ,1 ,6 ,0 ,0 ,8 ,0 ,7 ,6 ,13,38733 , 0 
65881.696,17,242 ,6 ,826 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,4 ,1 ,5,44247 , 0 
65881.771,13,242 ,1 ,256 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,6 ,0 ,6,34353 , 0 
65881.787,3,242 ,1 ,256 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,24195 , 0 
66000.96,8,242 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,5 ,0 ,5,27662 , 0 
66001.079,11,242 ,9 ,300 ,0 ,0 ,10 ,8 ,11 ,10 ,2 ,41 ,0 ,20 ,22 ,42,42610 , 0 
66001.124,2,242 ,1 ,256 ,0 ,0 ,2 ,0 ,11 ,0 ,3 ,16 ,0 ,9 ,15 ,24,49440 , 0 
66001.138,6,242 ,2 ,512 ,0 ,0 ,1 ,1 ,2 ,1 ,3 ,8 ,0 ,11 ,6 ,17,68795 , 0 
66001.214,18,242 ,19 ,512 ,0 ,0 ,6 ,2 ,0 ,4 ,2 ,14 ,0 ,12 ,2 ,14,34925 , 0 
66001.236,4,242 ,19 ,521 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,31962 , 0 
66001.289,7,242 ,9 ,300 ,0 ,0 ,8 ,7 ,0 ,4 ,1 ,20 ,0 ,15 ,5 ,20,49763 , 0 
66001.337,14,242 ,1 ,256 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,2 ,1 ,3,31260 , 0 
66001.35,15,242 ,9 ,300 ,0 ,0 ,7 ,5 ,1 ,3 ,0 ,16 ,0 ,19 ,3 ,22,37964 , 0 
66001.36,20,242 ,11 ,632 ,0 ,0 ,8 ,9 ,0 ,4 ,0 ,21 ,0 ,17 ,3 ,20,33384 , 0 
66001.361,16,242 ,6 ,826 ,0 ,0 ,9 ,4 ,0 ,3 ,0 ,16 ,0 ,19 ,2 ,21,70578 , 0 
66001.444,10,242 ,14 ,512 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,1 ,0 ,1,35233 , 0 
66001.482,12,242 ,11 ,632 ,0 ,0 ,9 ,8 ,0 ,3 ,1 ,21 ,0 ,24 ,3 ,27,36557 , 0 
66001.597,9,242 ,5 ,695 ,0 ,0 ,12 ,6 ,12 ,10 ,0 ,40 ,0 ,25 ,39 ,64,61498 , 1 
66001.603,5,242 ,2 ,512 ,0 ,0 ,9 ,3 ,12 ,3 ,4 ,31 ,0 ,26 ,24 ,50,58569 , 0 
66001.607,19,242 ,1 ,256 ,0 ,0 ,2 ,0 ,2 ,3 ,5 ,12 ,0 ,14 ,8 ,22,37723 , 0 
66001.697,17,242 ,6 ,872 ,0 ,0 ,6 ,2 ,0 ,3 ,1 ,12 ,0 ,12 ,2 ,14,45943 , 0 
66001.771,13,242 ,1 ,256 ,0 ,0 ,1 ,0 ,4 ,0 ,3 ,8 ,0 ,6 ,8 ,14,33874 , 0 
66001.787,3,242 ,1 ,256 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0,23895 , 0 
66120.96,8,242 ,1 ,256 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,27907 , 0 
66121.078,11,242 ,9 ,300 ,0 ,0 ,3 ,2 ,2 ,0 ,0 ,7 ,0 ,8 ,2 ,10,45779 , 0 
66121.124,2,242 ,1 ,256 ,0 ,0 ,1 ,1 ,7 ,0 ,1 ,10 ,0 ,9 ,10 ,19,46583 , 0 
66121.138,6,242 ,2 ,512 ,0 ,0 ,2 ,0 ,2 ,1 ,1 ,6 ,0 ,6 ,3 ,9,58404 , 0 
66121.214,18,242 ,19 ,512 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,37647 , 0 
66121.236,4,242 ,19 ,521 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,33541 , 0 
66121.289,7,242 ,9 ,300 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,5 ,0 ,10 ,0 ,10,49156 , 0 
66121.337,14,242 ,1 ,256 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,3 ,1 ,4,31594 , 0 
66121.35,15,242 ,9 ,300 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,5 ,0 ,5,40039 , 0 
66121.36,20,242 ,11 ,633 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,4 ,0 ,4,36670 , 0 
66121.36,16,242 ,9 ,300 ,0 ,0 ,5 ,3 ,0 ,1 ,0 ,9 ,0 ,7 ,0 ,7,64517 , 0 
66121.444,10,242 ,14 ,537 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,34391 , 0 
66121.482,12,242 ,11 ,633 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,7 ,0 ,7,40112 , 0 
66121.596,9,242 ,5 ,765 ,0 ,0 ,3 ,2 ,5 ,0 ,0 ,10 ,0 ,8 ,11 ,19,59440 , 1 
66121.607,19,242 ,1 ,256 ,0 ,0 ,1 ,1 ,0 ,1 ,0 ,3 ,0 ,6 ,0 ,6,38833 , 0 
66121.607,5,242 ,2 ,512 ,0 ,0 ,2 ,0 ,5 ,1 ,0 ,8 ,0 ,10 ,7 ,17,61006 , 0 
66121.696,17,242 ,6 ,839 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,7 ,0 ,7,44353 , 0 
66121.771,13,242 ,1 ,256 ,0 ,0 ,2 ,1 ,0 ,2 ,0 ,5 ,0 ,3 ,0 ,3,34435 , 0 
66121.787,3,242 ,1 ,256 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,24264 , 0 
66240.96,8,242 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,27727 , 0 
66241.078,11,242 ,9 ,65535 ,0 ,0 ,8 ,4 ,0 ,6 ,0 ,18 ,0 ,21 ,13 ,34,42844 , 0 
66241.124,2,242 ,1 ,256 ,0 ,0 ,1 ,0 ,6 ,0 ,2 ,9 ,0 ,6 ,8 ,14,49517 , 0 
66241.138,6,242 ,2 ,512 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,68882 , 0 
66241.214,18,242 ,19 ,512 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,7 ,1 ,8,35036 , 0 
66241.236,4,242 ,19 ,521 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,32024 , 0 
66241.291,7,242 ,9 ,300 ,0 ,0 ,2 ,4 ,0 ,0 ,0 ,6 ,0 ,12 ,0 ,12,49887 , 0 
66241.337,14,242 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,31330 , 0 
66241.35,15,242 ,9 ,300 ,0 ,0 ,5 ,4 ,2 ,0 ,2 ,13 ,0 ,12 ,4 ,16,38153 , 0 
66241.36,16,242 ,9 ,300 ,0 ,0 ,2 ,4 ,0 ,0 ,0 ,6 ,0 ,8 ,0 ,8,70719 , 0 
66241.36,20,242 ,11 ,65535 ,0 ,0 ,7 ,4 ,0 ,3 ,0 ,14 ,0 ,13 ,0 ,13,33536 , 0 
66241.444,10,242 ,14 ,537 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,35282 , 0 
66241.482,12,242 ,18 ,954 ,0 ,0 ,5 ,2 ,0 ,1 ,0 ,8 ,0 ,16 ,0 ,16,36728 , 0 
66241.597,9,242 ,11 ,65535 ,0 ,0 ,7 ,5 ,7 ,6 ,0 ,25 ,0 ,15 ,22 ,37,61816 , 1 
66241.606,19,242 ,1 ,256 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,6 ,1 ,7,37823 , 0 
66241.696,17,242 ,6 ,839 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,46007 , 0 
66241.739,5,242 ,2 ,512 ,0 ,0 ,6 ,0 ,6 ,0 ,2 ,14 ,0 ,21 ,13 ,34,58808 , 0 
66241.771,13,242 ,1 ,256 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,4,33939 , 0 
66241.787,3,242 ,1 ,256 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,23954 , 0 
